appid,name,genres_items,categories_items,tags_items,genres_item_count,categories_item_count,tags_item_count,review_count_calc,positive_rate_calc,recommendations,peak_ccu,attention_score_descriptive,is_indie_positioned
2287520,Five Nights at Freddy's: Help Wanted 2,"['Indie', 'Simulation']","['Single-player', 'Steam Achievements', 'Full controller support', 'VR Supported', 'Family Sharing']","['VR', 'Horror', 'Singleplayer', 'Robots', 'Simulation', 'Puzzle', 'Jump Scare', 'Indie', 'First-Person', 'Story Rich', 'Survival Horror', 'Psychological Horror', 'Multiple Endings', 'Atmospheric', 'Family Friendly', 'Lore-Rich', 'Action', 'Strategy', 'Casual', 'Funny']",2,5,20,4695,95.10117145899893,4444,26,2.467647056156044,True
3361470,Digseum,"['Casual', 'Simulation']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Casual', 'Idler', 'Clicker', 'Management', 'Simulation', 'Relaxing', 'Minimalist', 'Pixel Graphics', 'Mining', 'Colorful', 'Point & Click', '2D', 'Resource Management', 'Economy', 'Collectathon', 'Exploration', 'Retro', 'Cute', 'Building', 'Capitalism']",2,4,20,4464,98.34229390681004,4418,100,2.8243817682595957,False
584640,SUPER CHICKEN JUMPER,"['Action', 'Adventure', 'Casual', 'Indie', 'Racing']","['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play Together', 'Family Sharing']","['Difficult', 'Arcade', '2D', 'Cute', 'Pixel Graphics', 'Action-Adventure', 'Funny', 'Anime', 'Action', 'Souls-like', 'Colorful', 'Indie', 'Adventure', 'Singleplayer', 'Co-op', 'Multiplayer', 'Local Multiplayer', 'Platformer', 'Procedural Generation', 'Atmospheric']",5,11,20,4903,96.36956965123395,4452,2,1.8668956715590819,True
1580970,Samorost 1,"['Adventure', 'Casual', 'Indie']",['Single-player'],[],3,1,0,0,,0,0,-0.6836679568873337,True
332500,GRAV,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']","['Single-player', 'Multi-player', 'Co-op', 'Partial Controller Support', 'Family Sharing']","['Open World Survival Craft', 'Survival', 'Open World', 'Base-Building', 'Sandbox', 'Multiplayer', 'Crafting', 'Space', 'Adventure', 'Co-op', 'Action', 'RPG', 'Early Access', 'Sci-fi', 'Third Person', 'Indie', 'Shooter', 'Massively Multiplayer', 'Singleplayer', 'Futuristic']",5,5,20,6914,47.22302574486549,4448,2,1.914090316391395,True
2870840,Ale & Tale Tavern: First Pints,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Free To Play']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support']",[],6,6,0,0,,0,0,-0.6836679568873337,True
1223750,Cloud Meadow,"['Casual', 'Indie', 'RPG', 'Simulation', 'Early Access']","['Single-player', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",[],5,4,0,0,,4441,127,1.7334906232470297,True
1237980,STAR WARS™ Battlefront,"['Action', 'Adventure', 'Strategy']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']","['Shooter', 'Sci-fi', 'Multiplayer', 'Singleplayer', 'Adventure', 'Space', 'Strategy', 'Co-op', 'Third-Person Shooter', 'Online Co-Op', 'Action', 'Vehicular Combat', 'First-Person', 'PvP', 'Split Screen', 'Combat', 'Third Person', 'Aliens', 'FPS', 'Atmospheric']",3,7,20,5066,78.54322937228582,4428,22,2.433360862856649,False
1546990,Grand Theft Auto: Vice City – The Definitive Edition,"['Action', 'Adventure']","['Single-player', 'Full controller support', 'Family Sharing']","['Action', 'Third-Person Shooter', 'Open World', 'Adventure', 'Action-Adventure', 'Third Person', 'Crime', 'Singleplayer', '1980s', 'Violent', 'Combat', 'Sexual Content', 'Story Rich', 'Classic', 'Great Soundtrack', 'Sandbox', 'Mature', 'Atmospheric', 'Nudity']",2,3,19,4575,79.14754098360656,4407,230,3.0559707015623467,False
757320,Atomicrops,"['Action', 'Indie']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']","['Action', 'Indie', 'Farming Sim', 'Rogue-like', 'Bullet Hell', 'Action Roguelike', 'Rogue-lite', 'Pixel Graphics', 'Twin Stick Shooter', 'Survival', 'Simulation', 'Colorful', 'Agriculture', 'Combat', 'Gun Customization', 'Perma Death', 'Open World', 'Singleplayer', 'PvE', 'Cats']",2,5,20,5460,92.21611721611723,4423,125,2.913341125333122,True
2200780,My Dream Setup,"['Casual', 'Indie', 'Simulation']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Family Sharing']","['Design & Illustration', 'Relaxing', 'Building', 'Simulation', 'Sandbox', 'Casual', 'Indie', 'Immersive Sim', 'Cute', 'Cozy', 'Atmospheric', 'Minimalist', '3D', 'Stylized', 'Management', 'Isometric', 'Colorful', 'Singleplayer', 'Music', 'Replay Value']",3,5,20,4502,90.15992892047979,4366,381,3.191505217820372,True
1044620,Aokana - Four Rhythms Across the Blue,"['Adventure', 'Casual']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']","['Visual Novel', 'Anime', 'Casual', 'Adventure', 'Story Rich', 'Romance', 'Dating Sim', 'Mature', 'Hentai', 'Sports', 'NSFW', 'Great Soundtrack', 'Singleplayer', 'Cute', 'FPS']",2,7,15,5609,97.94972365840613,4398,143,2.9532064355187306,False
303310,The House in Fata Morgana,['Adventure'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Visual Novel', 'Story Rich', 'Gothic', 'Mystery', 'Psychological Horror', 'Romance', 'Atmospheric', 'Horror', 'Dark', 'LGBTQ+', 'Anime', 'Adventure', 'Singleplayer', 'Indie', 'Philosophical', 'Great Soundtrack', 'Multiple Endings', '2D', 'Choices Matter', 'Choose Your Own Adventure']",1,6,20,4804,94.90008326394671,4404,91,2.808296895828043,True
1988550,To The Core,"['Adventure', 'Casual', 'Indie']","['Single-player', 'Family Sharing']","['Casual', 'Clicker', '2D', 'Arcade', 'Procedural Generation', 'Adventure', 'Indie', 'Mining', 'Singleplayer', 'Retro', 'Stylized', 'Destruction', 'Idler', 'Great Soundtrack', 'Space', 'Pixel Graphics']",3,2,16,4480,93.19196428571429,4402,226,3.048111784854695,True
507010,Mr.President!,"['Action', 'Adventure', 'Indie', 'Simulation']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Memes', 'Funny', 'Realistic', 'Politics', 'Simulation', 'Action', 'Indie', 'Comedy', 'Physics', 'Political', 'Adventure', 'Historical', 'Parkour', 'Singleplayer', 'Illuminati', 'Psychological Horror', 'Difficult', 'Violent', 'Multiplayer', 'Gore']",4,5,20,4994,82.9195034040849,4401,16,2.3471062248917307,True
848350,Katamari Damacy REROLL,"['Action', 'Casual']","['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play Together', 'Family Sharing']","['Great Soundtrack', 'Casual', 'Colorful', 'Surreal', 'Classic', 'Cute', 'Funny', 'Action', 'Singleplayer', 'Comedy', 'Family Friendly', 'Remake', 'Puzzle', 'Cult Classic', 'Relaxing', 'Arcade', 'Controller', 'Third Person', 'Local Multiplayer', 'Difficult']",2,10,20,5916,93.15415821501014,4398,32,2.553563954426151,False
1902690,Fate/Samurai Remnant,"['Action', 'RPG']","['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['JRPG', 'RPG', 'Anime', 'Action RPG', 'Action', 'Story Rich', 'Spectacle fighter', 'Historical', 'Magic', 'Drama', 'Multiple Endings', 'Singleplayer', 'Stylized', 'Musou', 'Hack and Slash', 'Visual Novel', 'Sexual Content', 'Fantasy', 'Violent', 'Gore']",2,5,20,6024,91.43426294820716,4374,286,3.1528403822883875,False
285160,LEGO® The Hobbit™,"['Action', 'Adventure']","['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","['LEGO', 'Adventure', 'Action', 'Local Co-Op', 'Multiplayer', 'Open World', 'Funny', 'Co-op', 'Fantasy', 'Family Friendly', 'Singleplayer', 'Comedy', 'Third Person', 'Atmospheric', 'Dwarf', 'Split Screen', 'Puzzle', 'RPG', 'Controller', 'Strategy']",2,11,20,9610,80.81165452653487,4402,67,2.820179665322401,False
759740,RIDE 3,"['Racing', 'Simulation', 'Sports']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Racing', 'Simulation', 'Sports', 'Motorbike', 'Multiplayer', 'Bikes', 'Competitive', 'Open World', 'Atmospheric', 'Singleplayer', 'Funny', 'Driving']",3,9,12,5648,83.03824362606233,4398,24,2.4704913220273608,False
207690,Botanicula,"['Adventure', 'Casual', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']","['Casual', 'Funny', 'Point & Click', 'Exploration', 'Story Rich', 'Colorful', 'Nature', 'Family Friendly', 'Stylized', 'Cute', 'Surreal', 'Puzzle', 'Relaxing', '2D', 'Hand-drawn', 'Cartoony', 'Atmospheric', 'Comedy', 'Singleplayer', 'Adventure']",3,4,20,6139,95.66704675028507,4411,8,2.2001290556208595,True
512470,The Pirate: Caribbean Hunt,"['Action', 'Adventure', 'Free To Play', 'Indie', 'Simulation', 'Strategy']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'In-App Purchases', 'Steam Cloud']","['Free to Play', 'Naval Combat', 'Pirates', 'Multiplayer', 'Naval', 'Adventure', 'Strategy', 'Simulation', 'Action', 'Open World', 'Singleplayer', 'Indie', 'Sailing', 'Historical', 'Exploration', 'Economy', 'Atmospheric', 'Choose Your Own Adventure', 'Choices Matter', '6DOF']",6,9,20,4382,82.29119123687813,104,50,2.153592931315936,True
1000010,Crown Trick,"['Adventure', 'Indie', 'RPG', 'Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Rogue-like', 'Turn-Based Combat', 'RPG', 'Dungeon Crawler', 'Perma Death', 'Rogue-lite', 'Strategy', 'Adventure', 'Turn-Based', 'Female Protagonist', 'Turn-Based Strategy', 'Singleplayer', '2D', 'Replay Value', 'Difficult', 'Tactical', 'Fantasy', 'Action-Adventure', 'Top-Down', 'Magic']",4,6,20,5206,85.57433730311179,4385,19,2.3972551836488454,True
265210,Viscera Cleanup Detail: Santa's Rampage,"['Gore', 'Indie', 'Simulation']","['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play Together', 'Family Sharing']","['Simulation', 'Gore', 'Co-op', 'Blood', 'Indie', 'Comedy', 'Multiplayer', 'Funny', 'First-Person', 'Singleplayer', 'Horror', 'Physics', 'Casual', 'Action', 'Dark Humor', 'Psychological Horror', 'Violent', 'Sandbox', 'Sci-fi', 'Online Co-Op']",3,9,20,5759,91.28320889043236,4385,14,2.331683281665383,True
314020,Morphopolis,"['Adventure', 'Casual', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']","['Puzzle', 'Indie', 'Hidden Object', 'Point & Click', 'Casual', 'Adventure', 'Colorful', 'Short', 'Psychedelic', 'Singleplayer', 'Nature', 'Great Soundtrack', 'Atmospheric', 'Relaxing', '2D', 'Family Friendly', 'Exploration', 'Beautiful', 'Difficult', 'Fantasy']",3,4,20,4824,83.22968490878938,4386,1,1.750741906498939,True
862690,"Kid,napper: Gosh, I'm Kidnapped by a Pupil","['Adventure', 'Casual', 'Free To Play', 'Indie']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet']","['Visual Novel', 'Casual', 'Cute', 'Horror', 'Anime', 'Detective', 'Free to Play', 'Psychological Horror', 'Story Rich', 'Choices Matter', 'Thriller', 'Dark', 'Singleplayer', 'Adventure', 'Sexual Content', 'Mature', 'Indie', 'Violent', 'Nudity', 'Word Game']",4,6,20,4373,88.42899611250857,0,0,0.4704965298508242,True
1967430,Ghost Trick: Phantom Detective,"['Action', 'Adventure']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Puzzle', 'Adventure', 'Mystery', 'Story Rich', 'Action', 'Detective', 'Singleplayer', 'Action-Adventure', 'Anime', 'Visual Novel', 'Great Soundtrack', 'Point & Click', 'Supernatural', 'Cult Classic', 'Funny', 'Classic', 'Atmospheric']",2,6,17,5594,97.76546299606721,4374,55,2.691243771897785,False
234330,MARVEL Puzzle Quest,"['Casual', 'RPG', 'Strategy', 'Free To Play']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer']","['Puzzle', 'Match 3', 'Free to Play', 'Superhero', 'RPG', 'Turn-Based', '2D', 'Turn-Based Combat', 'Collectathon', 'PvE', 'Casual', 'Asynchronous Multiplayer', 'Comic Book', 'PvP', 'Strategy RPG', 'Singleplayer', 'Party-Based RPG', 'Strategy', 'Touch-Friendly', 'Multiplayer']",4,5,20,4376,70.08683729433272,0,375,2.108546466316715,False
380840,Teeworlds,"['Action', 'Free To Play', 'Indie']","['Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Includes level editor']","['Free to Play', 'Multiplayer', '2D', 'Action', 'Platformer', 'Shooter', 'Indie', 'Side Scroller', 'Co-op', 'Arena Shooter', 'Funny', 'Level Editor', 'Massively Multiplayer', 'PvP', 'Cute', 'Online Co-Op', 'Adventure', 'Team-Based', 'Strategy', 'Controller']",3,5,20,4376,88.41407678244973,0,10,1.1329716982198874,True
541210,Cold Waters,"['Indie', 'Simulation', 'Strategy']","['Single-player', 'Steam Trading Cards', 'Includes level editor', 'Family Sharing']","['Simulation', 'Naval Combat', 'Submarine', 'Strategy', 'Naval', 'Cold War', 'Military', 'Singleplayer', 'Indie', 'War', 'Open World', 'Tactical', 'Action', 'Realistic', 'Multiplayer', 'Historical', 'Atmospheric', 'Psychological Horror', 'Wargame', 'RTS']",3,4,20,4498,87.0386838594931,4366,77,2.752526280053575,True
513510,Intralism,"['Action', 'Casual', 'Indie']","['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor', 'Family Sharing']","['Music', 'Rhythm', 'Indie', 'Level Editor', 'Difficult', 'Fast-Paced', 'Multiplayer', 'Arcade', 'Casual', 'Minimalist', 'Action', 'Music-Based Procedural Generation', 'Anime', 'Singleplayer']",3,12,14,4916,86.61513425549226,4366,2,1.8647597217300378,True
1158850,The Great Ace Attorney Chronicles,['Adventure'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Visual Novel', 'Adventure', 'Detective', 'Anime', 'Mystery', 'Text-Based', '3D', 'Story Rich', 'Drama', 'Choose Your Own Adventure', 'Steampunk', 'Historical', 'Retro', 'Conversation', 'Singleplayer', 'Great Soundtrack', 'Puzzle', 'Choices Matter', 'Comedy', 'Point & Click']",1,6,20,7845,94.23836838750796,4355,250,3.151616187432726,False
2250060,I commissioned some bees 0,"['Casual', 'Indie', 'Free To Play']","['Single-player', 'Steam Achievements']",[],3,2,0,0,,0,0,-0.6836679568873337,True
1293820,YOU and ME and HER: A Love Story,['Adventure'],"['Single-player', 'Family Sharing']","['Visual Novel', 'Psychological Horror', 'Sexual Content', 'Anime', 'Romance', 'Adventure', 'Story Rich', 'Nudity', 'Horror', 'Hentai', 'Multiple Endings', 'Dating Sim', 'Gore', 'Great Soundtrack', 'Dark', 'Choices Matter', 'Singleplayer', 'Cute', 'Psychological', 'Mature']",1,2,20,4982,95.90525893215576,4282,145,2.9372735588962797,False
824600,HROT,"['Action', 'Indie']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Family Sharing']","['Retro', 'FPS', 'Shooter', 'Boomer Shooter', 'First-Person', 'Indie', 'Action', 'Singleplayer', 'Old School', 'Gore', 'Violent', 'Dark', 'Horror', 'Atmospheric', '1980s', 'Alternate History', 'Horses', 'Blood', 'Driving', 'Vehicular Combat']",2,7,20,5453,97.10251237850724,4342,45,2.6324504547862144,True
2084000,Shogun Showdown,"['Indie', 'RPG', 'Strategy']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']","['Replay Value', 'Strategy RPG', 'Turn-Based', 'Rogue-like', 'Turn-Based Strategy', 'Pixel Graphics', 'Strategy', 'Roguelike Deckbuilder', 'Turn-Based Combat', 'Turn-Based Tactics', 'Deckbuilding', 'Singleplayer', 'Ninja', 'Procedural Generation', 'Rogue-lite', 'Card Game', 'Difficult', 'Tactical RPG', '2D', 'RPG']",3,5,20,4525,95.91160220994475,4274,325,3.145687092886039,True
404680,Hob,"['Action', 'Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Adventure', 'Action', 'Singleplayer', 'Indie', 'Puzzle', 'Platformer', 'Exploration', 'Open World', 'Puzzle-Platformer', 'Metroidvania', '3D Platformer', 'Atmospheric', 'Controller', 'RPG', 'Action-Adventure', 'Hack and Slash', 'Great Soundtrack', 'Action RPG', 'Colorful', 'Fantasy']",3,6,20,5192,88.46302003081664,4347,17,2.3666646581237623,True
270210,Melody's Escape,['Indie'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Family Sharing']","['Music-Based Procedural Generation', 'Rhythm', 'Character Customization', 'Colorful', 'Female Protagonist', 'Moddable', 'Stylized', 'Runner', 'Side Scroller', '2D', 'Action', 'Music', 'Indie', 'Singleplayer', 'Platformer', 'Casual', 'Great Soundtrack', 'Procedural Generation', 'Difficult', 'Atmospheric']",1,6,20,4823,93.03338171262699,4347,2,1.861571798555245,True
421040,Plantera,"['Casual', 'Indie', 'Simulation']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Clicker', 'Idler', 'Collectathon', 'Sandbox', 'Agriculture', 'Automation', 'Building', 'Farming Sim', 'Point & Click', 'RPG', '2D', 'Cute', 'Funny', 'Relaxing', 'Casual', 'Colorful', 'Simulation', 'Family Friendly', 'Singleplayer', 'Adventure']",3,5,20,5717,88.71785901696694,4331,34,2.5631400533524062,True
1478220,Puzzle Together Multiplayer Jigsaw Puzzles,"['Casual', 'Free To Play', 'Indie']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'In-App Purchases']","['Puzzle', 'Casual', 'Multiplayer', 'Free to Play', 'Online Co-Op', 'Co-op', 'Singleplayer', 'Family Friendly', 'Board Game', 'Conversation', '3D', 'Indie', 'Tutorial', 'Level Editor', 'Tabletop', 'Top-Down', 'Building', 'Colorful', 'Psychological Horror', 'PvP']",3,9,20,4343,85.63205157725075,0,450,2.157745552619442,True
543460,Dead Rising 4,['Action'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Zombies', 'Open World', 'Action', 'Multiplayer', 'Co-op', 'Violent', 'Survival', 'Gore', 'Comedy', 'Horror', 'Third Person', 'Funny', 'Nudity', 'Heist', 'Online Co-Op', 'Singleplayer', 'Memes', 'Survival Horror', 'Sandbox', 'Casual']",1,10,20,7698,56.63808781501689,4343,48,2.6973933746162593,False
1119980,In Sound Mind,"['Action', 'Indie']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Horror', 'Psychological Horror', 'Story Rich', 'Puzzle', 'Action', 'Singleplayer', 'Atmospheric', 'First-Person', 'Indie', 'Shooter', 'FPS', 'Action-Adventure', 'Exploration', 'Platformer', 'Psychedelic', 'Cats', 'Music', '3D Platformer', 'Hidden Object', 'Puzzle-Platformer']",2,6,20,5566,95.23895077254761,4338,29,2.5170808834816225,True
